"{0} increased Damage with Lightning Skills","번개 스킬 피해 {0} 증가"
"{0} increased Damage with One Handed Weapons","한손 무기 피해 {0} 증가"
"{0} increased Damage with Poison","중독 피해 {0} 증가"
"{0} increased Damage with Poison if you have at least {1} Dexterity","민첩이 {1} 이상인 경우 중독 피해 {0} 증가"
"{0} increased Damage with Poison inflicted on Bleeding Enemies","출혈 중인 적에게 주는 중독 피해 {0} 증가"
"{0} increased Damage with Poison per Frenzy Charge","격분 충전 하나당 중독 피해 {0} 증가"
"{0} increased Damage with Poison per Power Charge","권능 충전 하나당 중독 피해 {0} 증가"
"{0} increased Defences from Equipped Shield","장착한 방패로 얻는 방어력 {0} 증가"
"{0} increased Defences from Equipped Shield per {1} Devotion","헌신 {1}당 장착한 방패로 얻는 방어 {0} 증가"
"{0} increased Dexterity","민첩 {0} 증가"
"{0} increased Dexterity if Strength is higher than Intelligence","힘이 지능보다 높은 경우 민첩 {0} 증가"
"{0} increased Dexterity Requirement","민첩 요구사항 {0} 증가"
"{0}% increased distance between Volleys","칼날 사이 거리 {0}% 증가"
"{0}% increased Duration of Cold Ailments","냉기 상태 이상 지속시간 {0}% 증가"
"{0} increased Duration of Elemental Ailments on Enemies","적에게 적용되는 원소 상태 이상 지속시간 {0} 증가"
"20% increased Duration of Lightning Ailments","번개 상태 이상 지속시간 20% 증가"
"{0} increased Effect of Arcane Surge on you","자신에게 적용되는 비전 쇄도 효과 {0} 증가"
"{0} increased Effect of Arcane Surge on you per {1} Mana spent Recently, up to {2}","최근 4초 이내 사용한 마나 {1}당 비전 쇄도 효과 {0} 증가, 최대 {2}"
"{0} increased Effect of Buffs granted by your Active Ancestor Totems","활성화한 선대의 토템이 주는 버프 효과 {0} 증가"
"{0} increased Effect of Buffs granted by your Golems","골렘이 제공하는 버프 효과 {0} 증가"
"{0} increased Effect of Buffs granted by your Golems per Summoned Golem","소환된 골렘 하나당 골렘이 제공하는 버프 효과 {0} 증가"
"{0} increased Effect of Chill","냉각 효과 {0} 증가"
"{0} increased Effect of Cold Ailments","냉기 상태 이상 효과 {0} 증가"
"{0}% increased Effect of Consecrated Ground you create","플레이어가 생성한 신성한 지대의 효과 {0}% 증가"
"{0} increased Effect of Fortify on you","자신의 방어 상승 효과 {0} 증가"
"{0} increased Effect of Impales you inflict with Two Handed Weapons","양손 무기로 유발하는 꿰뚫기의 효과 {0} 증가"
"{0} increased Effect of Impales you inflict with Two Handed Weapons on Non-Impaled Enemies","꿰뚫리지 않은 적에게 양손 무기로 유발하는 꿰뚫기의 효과 {0} 증가"
"20% increased Effect of Lightning Ailments","번개 상태 이상 효과 20% 증가"
"{0} increased effect of Non-Curse Auras from your Skills","자신의 비-저주 오라 스킬 효과 {0} 증가"
"{0} increased Effect of Tailwind on you per Gale Force","강풍의 힘 하나당 자신에게 적용되는 순풍 효과 {0} 증가"
"{0} increased Effect of Withered","위축 효과 {0} 증가"
"{0} increased Effect of your Curses","플레이어가 시전하는 저주 효과 {0} 증가"
"{0} increased Effect of your Curses if you've spent {1} total Mana Recently","최근 4초 이내 사용한 마나가 {1} 이상일 경우 자신의 저주 효과 {0} 증가"
"{0} increased Effect of your Marks","플레이어의 징표 효과 {0} 증가"
"{0} increased Elemental Damage during any Flask Effect","플라스크 효과를 받는 동안 원소 피해 {0} 증가"
"{0}% increased Elemental Damage while Channelling","집중 유지하는 동안 원소 피해 {0}% 증가"
"{0} increased Elemental Damage with Attack Skills","공격 스킬의 원소 피해 {0} 증가"
"{0} increased Elemental Damage with Attack Skills during any Flask Effect","플라스크 효과를 받는 동안 공격 스킬의 원소 피해 {0} 증가"
"{0} increased Elemental Damage with Attack Skills per Power Charge","권능 충전 하나당 공격 스킬의 원소 피해 {0} 증가"
"{0} increased Elemental Damage with Bows","소환수가 주는 무기 사용 시 원소 피해 {0} 증가"
"{0} increased Elemental Damage with Maces or Sceptres","철퇴나 셉터 사용 시 원소 피해 {0} 증가"
"{0} increased Elemental Damage with Staves","지팡이 사용 시 원소 피해 {0} 증가"
"{0} increased Elemental Damage with Wands","마법봉 사용 시 원소 피해 {0} 증가"
"{0} increased Elemental Damage with Weapons","무기 사용 시 원소 피해 {0} 증가"
"{0} increased Elemental Damage with Weapons during any Flask Effect","플라스크 효과를 받는 동안 무기 사용 시 원소 피해 {0} 증가"
"{0} increased Elemental Damage with Weapons per Power Charge","권능 충전 하나당 무기 사용 시 원소 피해 {0} 증가"
"{0} increased Elusive Effect","도피 효과 {0} 증가"
"{0} increased Endurance Charge Duration","인내 충전 지속시간 {0} 증가"
"{0} increased Energy Shield from Equipped Shield","장착한 방패로 얻는 에너지 보호막 {0} 증가"
"{0} increased Energy Shield Recharge Rate during any Flask Effect","플라스크 효과를 받는 동안 에너지 보호막 재충전 속도 {0} 증가"
"{0} increased Evasion Rating","회피 {0} 증가"
"{0} increased Evasion Rating and Armour","회피 및 방어도 {0} 증가"
"{0} increased Evasion Rating during Onslaught","맹공 상태일 때 회피 {0} 증가"
"{0} increased Evasion Rating per Frenzy Charge","격분 충전 하나당 회피 {0} 증가"
"{0}% increased Fissure Length","균열 길이 {0}% 증가"
"{0} increased Flask Charges gained","플라스크 충전 획득 {0} 증가"
"{0} increased Flask Effect Duration","플라스크 효과 지속시간 {0} 증가"
"{0} increased Flask Recovery rate","플라스크 회복 속도 {0} 증가"
"{0} increased Fortify duration","방어 상승 지속시간 {0} 증가"
"{0} increased Fortify Duration per {1} Strength","힘 {1}당 방어 상승 지속시간 {0} 증가"
"{0} increased Frenzy Charge Duration","격분 충전 지속시간 {0} 증가"
"{0} increased Frenzy Charge Duration per Frenzy Charge","격분 충전 하나당 격분 충전 지속시간 {0} 증가"
"{0} increased Global Critical Strike Chance if you've Summoned a Totem Recently","최근 4초 이내 토템이 소환된 경우 일반 치명타 확률 {0} 증가"
"{0} increased Global Critical Strike Chance while wielding a Bow","활 장착 시 일반 치명타 확률 {0} 증가"
"{0} increased Global Critical Strike Chance while wielding a Staff","지팡이 장착 시 일반 치명타 확률 {0} 증가"
"{0} increased Impale Duration","꿰뚫기 지속시간 {0} 증가"
"{0} increased Impale Effect","꿰뚫기 효과 {0} 증가"
"{0} increased Intelligence","지능 {0} 증가"
"{0} increased Intelligence for each Unique Item Equipped","장착한 고유 아이템 하나당 지능 {0} 증가"
"{0} increased Intelligence Requirement","지능 요구사항 {0} 증가"
"{0} increased Knockback Distance","밀어내기 거리 {0} 증가"
"{0} increased Life Recovery from Flasks","플라스크로 얻는 생명력 회복 {0} 증가"
"{0} increased Life Recovery from Flasks used when on Low Life","낮은 생명력 상태에서 플라스크로 회복되는 생명력 {0} 증가"
"{0} increased Life Recovery from Flasks while affected by Vitality","활력의 영향을 받는 동안 플라스크로 회복하는 생명력 {0} 증가"
"{0} increased Life Recovery Rate if you've taken Fire Damage from an Enemy Hit Recently","최근 4초 이내 적에게 화염 피해를 받은 경우 생명력 회복 속도 {0} 증가"
"{0} increased Light Radius","시야 반경 {0} 증가"
"{0} increased Light Radius during Flask effect","플라스크 효과를 받는 동안 빛 반경 {0} 증가"
"{0} increased Light Radius while Phasing","차원 능력을 사용하는 동안 빛 반경 {0} 증가"
"{0} increased Mana Recovery from Flasks","플라스크로 얻는 마나 회복 {0} 증가"
"{0} increased Mana Recovery Rate during Effect of any Mana Flask","마나 플라스크 효과를 받는 동안 마나 회복 속도 {0} 증가"
"{0} increased Mana Regeneration if you've used a Movement Skill Recently","최근 4초 이내 이동 스킬을 사용한 경우 마나 재생 {0} 증가"
"{0} increased Mana Regeneration Rate","마나 재생 속도 {0} 증가"
"{0} increased Mana Regeneration Rate if you've Hit a Cursed Enemy Recently","최근 4초 이내 저주받은 적 명중 시 마나 재생 속도 {0} 증가"
"{0} increased Mana Regeneration Rate per {1} Chance to Block Spell Damage","주문 피해 막기 확률 {1}당 마나 재생 속도 {0} 증가"
"{0} increased Mana Regeneration Rate per Power Charge","권능 충전 하나당 마나 재생 속도 {0} 증가"
"{0} increased maximum Energy Shield","에너지 보호막 최대치 {0} 증가"
"{0} increased Maximum Energy Shield for each Corrupted Item Equipped","장착한 타락 아이템 하나당 에너지 보호막 최대치 {0} 증가"
"{0} increased maximum Energy Shield if Corrupted","타락 시 에너지 보호막 최대치 {0} 증가"
"{0} increased Maximum total Recovery per second from Energy Shield Leech","에너지 보호막 흡수 시 1초마다 회복하는 총 회복량 최대치 {0} 증가"
"{0} increased Maximum total Recovery per second from Energy Shield Leech while affected by Zealotry","열광의 영향을 받는 동안 에너지 보호막 흡수 시 1초마다 회복하는 총 회복량 최대치 {0} 증가"
"{0} increased Maximum total Recovery per second from Life Leech","생명력 흡수 시 1초마다 총 회복량 최대치 {0} 증가"
"{0} increased Maximum total Recovery per second from Life Leech if you've taken a Savage Hit Recently","최근 4초 이내 야만적인 타격을 받은 경우 생명력 흡수의 최대 총 회복량 1초마다 {0} 증가"
"{0} increased Maximum total Recovery per second from Mana Leech","마나 흡수 시 1초마다 총 회복량 최대치 {0} 증가"
"{0} increased maximum travel distance","최대 이동 거리 {0} 증가"
"{0} increased Melee Attack Speed","근접 공격 속도 {0} 증가"
"{0} increased Melee Critical Strike Chance","근접 치명타 확률 {0} 증가"
"{0} increased Melee Critical Strike Chance if you've Warcried Recently","최근 4초 이내 함성을 시전한 경우 근접 치명타 확률 {0} 증가"
"{0} increased Melee Damage","근접 피해 {0} 증가"
"{0} increased Melee Physical Damage","근접 물리 피해 {0} 증가"
"{0} increased Melee Physical Damage while you have Fortify","방어 상승 상태에서 근접 물리 피해 {0} 증가"
"{0} increased Melee Splash Area of Effect","근접 범위 피해 효과 범위 {0} 증가"
"{0} increased Mine Damage","지뢰 피해 {0} 증가"
"{0} increased Mine Throwing Speed","지뢰 투척 속도 {0} 증가"
"{0} increased Mine Throwing Speed if you Detonated Mines Recently","최근 4초 이내 지뢰를 폭발시킨 경우 지뢰 투척 속도 {0} 증가"
"{0} increased Minion Accuracy Rating","소환수 정확도 {0} 증가"
"{0} increased Mirage Archer Duration","신기루 궁수 지속시간 {0} 증가"
"{0} increased Movement Speed during any Flask Effect","플라스크 효과를 받는 동안 이동 속도 {0} 증가"
"{0} increased Movement Speed if you've Hit an Enemy Recently","최근 4초 이내 적 명중 시 이동 속도 {0} 증가"
"{0} increased Onslaught Effect","맹공 효과 {0} 증가"
"{0} increased Physical Attack Damage while holding a Shield","방패를 들고 있는 동안 물리 공격 피해 {0} 증가"
"{0} increased Physical Damage for each time you've Blocked in the past {1} seconds","지난 {1}초 이내에 막아낸 횟수마다 물리 피해 {0} 증가"
"{0} increased Physical Damage if you've Blocked Damage from a Unique Enemy in the past {1} seconds","지난 {1}초 이내에 고유 적의 피해를 막아낸 경우 물리 피해 {0} 증가"
"{0} increased Poison Duration","중독 지속시간 {0} 증가"
"{0} increased Poison Duration for each Poison you have inflicted Recently","최근 4초 이내 적에게 유발한 중독 하나당 중독 지속시간 {0} 증가"
"{0} increased Power Charge Duration","권능 충전 지속시간 {0} 증가"
"{0} increased Power Siphon Attack Speed","권능 착취 공격 속도 {0} 증가"
"{0} increased Power Siphon Damage","권능 착취 피해 {0} 증가"
"{0} increased Projectile Damage per Power Charge","권능 충전 당 투사체 피해 {0} 증가"
"{0} increased Projectile Fork angle","투사체 갈래 각도 {0} 증가"
"{0} increased Recovery Rate of Life, Mana and Energy Shield if you've Killed an Enemy affected by your Damage Over Time Recently","최근 4초 이내 지속 피해의 영향을 받은 적을 처치한 경우 생명력, 마나 및 에너지 보호막 회복 속도 {0} 증가"
"{0}% increased Secondary Duration","2차 지속시간 {0}% 증가"
"{0} increased Skill Effect Duration","스킬 효과 지속시간 {0} 증가"
"{0} increased Spell Damage","주문피해 {0}% 증가"
"{0} increased Spell Damage if you've Blocked Recently","최근 4초 이내 막기에 성공한 경우 주문 피해 {0} 증가"
"{0} increased Spell Damage per {1} Chance to Block Attack Damage","공격 피해 막기 {1}당 주문 피해 {0} 증가"
"{0} increased Spell Damage per Power Charge","권능 충전 하나당 주문 피해 {0} 증가"
"{0} increased Spell Damage while Dual Wielding","쌍수 사용 시 주문 피해 {0} 증가"
"{0} increased Spell Damage while holding a Shield","방패를 들고 있는 동안 주문 피해 {0} 증가"
"{0} increased Spell Damage while no Mana is Reserved","점유된 마나가 없는 동안 주문 피해 {0} 증가"
"{0} increased Spell Damage while not on Low Mana","낮은 마나 상태가 아닌 동안 주문 피해 {0} 증가"
"{0} increased Spell Damage while on Full Energy Shield","에너지 보호막이 가득 찬 상태에서 주문 피해 {0} 증가"
"{0} increased Spell Damage while Shocked","감전 상태에서 주문 피해 {0} 증가"
"{0} increased Spell Damage while wielding a Bow","활 장착 시 주문 피해 {0} 증가"
"{0} increased Spell Damage while wielding a Staff","지팡이 장착 시 주문 피해 {0} 증가"
"{0} increased Strength","힘 {0} 증가"
"{0} increased Strength Requirement","힘 요구사항 {0} 증가"
"{0} increased Stun and Block Recovery","기절 및 막기 회복 {0} 증가"
"{0} increased Stun and Block Recovery per Frenzy Charge","격분 충전 하나당 기절 및 막기 회복 {0} 증가"
"{0} increased Stun Duration against Enemies that are on Full Life","생명력이 최대인 적에게 주는 기절 지속시간 {0} 증가"
"{0} increased Stun Duration against Enemies that are on Low Life","낮은 생명력 상태의 적에게 주는 기절 지속시간 {0} 증가"
"{0} increased Stun Duration on enemies at Maximum charge distance","최대 충전 거리에서 적의 기절 지속시간 {0} 증가"
"{0} increased Stun Duration on Enemies per Endurance Charge","인내 충전 하나당 적 기절 지속시간 {0} 증가"
"{0} increased Stun Duration with Two Handed Melee Weapons on Enemies","양손 근접 무기 사용 시 적 기절 지속시간 {0} 증가"
"{0} increased Stun Threshold","기절 한계치 {0} 증가"
"{0} increased Stun Threshold reduction on enemies at Maximum charge distance","최대 충전 거리에서 적의 기절 한계치 감소 {0} 증가"
"{0} increased Taunt Duration","도발 지속시간 {0} 증가"
"{0}% increased teleport range","순간이동 번위 {0}% 증가"
"{0} increased total Power counted by Warcries","함성이 적용된 총 위세 {0} 증가"
"{0} increased total Recovery per second from Energy Shield Leech","에너지 보호막 흡수 시 초당 총 회복량 {0} 증가"
"{0} increased total Recovery per second from Life Leech","생명력 흡수 시 1초마다 총 회복량 {0} 증가"
"{0} increased total Recovery per second from Life Leech for each Corrupted Item Equipped","장착한 타락 아이템 하나당 생명력 흡수 시 초당 총 회복량 {0} 증가"
"{0} increased Trap Damage","덫 피해 {0} 증가"
"{0} increased Trap Throwing Speed","덫 투척 속도 {0} 증가"
"{0} increased Trap Throwing Speed per Frenzy Charge","격분 충전 하나당 덫 투척 속도 {0} 증가"
"{0} increased Trap Trigger Area of Effect","덫 발동 효과 범위 {0} 증가"
"{0} increased travel distance","이동 거리 {0} 증가"
"{0} increased Wand Damage per Power Charge","권능 충전 하나당 마법봉 피해 {0} 증가"
"{0} increased Warcry Cooldown Recovery Rate","함성 재사용 대기시간 회복 속도 {0} 증가"
"{0} increased Warcry Speed","함성 속도 {0} 증가"
"{0} Intelligence for each Unallocated Passive in Radius","반경 내 할당되지 않은 패시브 스킬 하나당 지능 {0}"
"{0} Intelligence per {1} Intelligence on Allocated Passives in Radius","반경 내 할당되지 않은 패시브 스킬의 지능 {1}당 지능 {0}"
"{0} Intelligence Requirement","지능 요구사항 {0}"
"{0}% less Area of Effect per Stage","단계 하나당 효과 범위 {0}% 감폭"
"{0}% less branching angle per Intensity","격렬함 1중첩당 갈라지는 각도 {0}% 감폭"
"{0} less chance to Evade Melee Attacks during Onslaught","맹공 상태 중 근접 공격 회피 확률 {0} 감폭"
"{0} less Damage taken from other Enemies near your Marked Enemy","플레이어의 징표가 찍힌 적 주변의 다른 적들에게 받는 피해 {0} 감폭"
"{0} less Damage taken per Gale Force","강풍의 힘 하나당 받는 피해 {0} 감폭"
"{0} less Damage with Bleeding","출혈 피해 {0} 감폭"
"{0} less Damage with Bleeding while in Blood Stance","핏빛 자세에서 주는 출혈 피해 {0} 감폭"
"{0} less Mana Cost of Skills","스킬의 마나 소모 {0} 감폭"
"{0} less Mana Reservation of Skills","스킬의 마나 점유 {0} 감폭"
"{0} less Physical Damage taken from Hits","피격 시 받는 물리 피해 {0} 감폭"
"{0}% less Projectile Speed","투사체 속도 {0}% 감폭"
"{0} less Skill Effect Duration","스킬 효과 지속시간 {0} 감폭"
"{0} Life and Mana gained for each Enemy hit","적을 타격할 때마다 생명력 및 마나 {0} 획득"
"{0} Life and Mana gained for each Enemy hit by your Attacks","공격 명중 시 생명력 및 마나 {0} 획득"
"{0} Life gained for each Blinded Enemy Hit by this Weapon","이 무기의 타격으로 실명된 적 하나당 생명력 {0} 획득"
"{0} Life gained for each Elemental Ailment on Enemies hit by your Attacks","원소 상태 이상 상태의 적에게 공격 명중 시 적 하나당 생명력 {0} 획득"
"{0} Life gained for each Elemental Ailment on Enemies hit by your Spells","주문으로 적에게 적용된 원소 상태 이상당 생명력 {0} 획득"
"{0} Life gained for each enemy Hit","적을 타격할 때마다 생명력 {0} 획득"
"{0} Life gained for each Enemy hit by Attacks","공격으로 적을 타격할 때마다 생명력 {0} 획득"
"{0} Life gained for each Enemy hit by Attacks from Supported Skills","보조 대상 스킬 공격으로 명중한 적 하나당 생명력 {0} 획득"
"{0} Life gained for each Enemy Hit by this Weapon while you are Leeching","흡수하는 동안 이 무기로 타격한 적 하나당 생명력 {0} 획득"
"{0} Life gained for each Enemy hit by your Attacks","공격 명중 시 생명력 {0} 획득"
"{0} Life gained for each Enemy hit by your Spells","주문으로 적을 타격할 때마다 생명력 {0} 획득"
"{0} Life gained for each Enemy Hit if you have used a Vaal Skill Recently","최근에 바알 스킬을 사용한 경우 타격한 적 하나당 생명력 {0} 획득"
"{0} Life gained for each Enemy Hit while affected by Vitality","활력의 영향을 받는 동안 타격한 적 하나당 생명력 {0} 획득"
"{0} Life gained for each Ignited Enemy hit by your Attacks","점화된 적에게 공격 명중 시 적 하나당 생명력 {0} 획득"
"{0} Life gained on Kill","처치 시 생명력 {0} 획득"
"{0} Life gained on Kill per Frenzy Charge","처치 시 격분 충전 하나당 생명력 {0} 획득"
"{0} Life gained on Kill per Level","처치 시 레벨당 생명력 {0} 획득"
"{0} Life gained on Killing Ignited Enemies","점화된 적 처치 시 생명력 {0} 획득"
"{0} Life gained when you Block","막아낼 시 생명력 {0} 획득"
"{0} Life per {1} Dexterity","민첩 {1}당 생명력 {0}"
"{0} Lightning Damage taken per second per Power Charge if your Skills have dealt a Critical Strike Recently","최근에 스킬로 치명타를 준 경우 권능 충전 하나당 1초마다 받는 번개 피해 {0}"
"{0} Mana drained per second","초당 {0} 마나 흡수"
"{0} Mana gained for each Enemy hit","명중한 적 하나당 획득하는 마나 {0}"
"{0} Mana gained for each Enemy hit by Attacks","공격으로 적을 타격할 때마다 마나 {0} 획득"
"{0} Mana gained for each Enemy hit by your Attacks","공격 명중 시 마나 {0} 획득"
"{0} Mana gained for each Enemy Hit by your Spells","주문으로 타격한 적 하나당 마나 {0} 획득"
"{0} Mana gained on Kill","처치 시 마나 {0} 획득"
"{0} Mana gained on Kill per Level","처치 시 레벨당 마나 {0} 획득"
"{0} Mana gained on Killing a Frozen Enemy","동결된 적 처치 시 {0} 마나 획득"
"{0} Mana gained when you are Hit","피격 시 마나 {0} 획득"
"{0} Mana gained when you Block","막아낼 시 마나 {0} 획득"
"{0} Mana per {1} Strength","힘 {1}당 최대 마나 {0}"
"{0} maximum Beam Targets","최대 광선 표적 {0}개"
"{0} maximum Energy Shield per {1} Strength","힘 {1}당 에너지 보호막 최대치 {0}"
"{0} Maximum Energy Shield per Level","레벨당 에너지 보호막 최대치 {0}"
"{0} Maximum Life per Level","레벨당 최대 생명력 {0}"
"{0} Maximum Mana per Level","레벨당 최대 마나 {0}"
"{0} Maximum Void Charges","최대 {0}의 공허 충전"
"{0} Monsters in this Area will summon a Unique Monster from Beyond when Slain","이 지역의 몬스터 {0}마리 처치 시 이계의 고유 몬스터 한 마리 소환"
"{0} Monsters in this Area will summon Abaxoth when Slain","이 지역의 몬스터 {0}마리 처치 시 아바소스 소환"
"{0} more Area Radius against Enemies affected by an Ailment of the chosen Element","선택한 원소의 상태 이상이 유발된 적에 대한 범위 반경 {0} 증폭"
"{0} more Attack and Movement Speed per Challenger Charge","도전자 충전 하나당 공격 및 이동 속도 {0} 증폭"
"10% more Attack Damage for each Non-Instant Spell you've Cast in the past 8 seconds, up to a maximum of 30%","지난 8초 동안 시전한 비-즉시 시전 주문 하나당 공격 피해 10% 증폭, 최대 30% 증폭"
"{0} more Attack Speed per Blitz Charge","공세 충전 하나당 공격 속도 {0} 증폭"
"{0} more chance to Evade Projectile Attacks during Onslaught","맹공 상태 중 투사체 공격 회피 확률 {0} 증폭"
"{0} more Chaos Damage","카오스 피해 {0} 증폭"
"{0}% more Cold Damage","냉기 피해 {0}% 증폭"
"{0} more Cold Damage taken","받는 냉기 피해 {0} 증폭"
"{0} more Critical Strike Chance against Enemies that are on Full Life","생명력이 최대인 적에 대한 치명타 확률 {0} 증폭"
"{0} more Critical Strike Chance against Enemies that are on Low Life","낮은 생명력 상태의 적에 대한 치명타 확률 {0} 증폭"
"{0} more Damage","피해 {0} 증폭"
"{0} more Damage if you've Killed Recently","최근4초 이내 적을 처치한 경우 피해 {0} 증폭"
"{0} more Damage if you've lost an Endurance Charge in the past {1} seconds","지난 {1}초 이내 인내 충전을 잃은 경우 피해 {0} 증폭"
"{0} more Damage over Time","지속 피해 {0} 증폭"
"{0} more Damage per Elemental Ailment on the Enemy","적의 원소 상태 이상 하나당 피해 {0} 증폭"
"{0}% more Damage with Ailments per {1} Doom on Hex with most Doom","멸망이 가장 높은 사술의 멸망 {1}당 상태이상 피해 {0}% 증폭"
"{0} more Damage with Bleeding","출혈 피해 {0} 증폭"
"{0} more Damage with Bleeding while in Blood Stance","핏빛 자세에서 주는 출혈 피해 {0} 증폭"
"{0} more Damage with Hits and Ailments against Unique Enemies","고유 적에 대한 적중 및 상태 이상 피해 {0} 증폭"
"{0}% more Damage with Hits and Ailments per Intensity","격렬함 1중첩당 적중 및 상태 이상 피해 {0}% 증폭"
"{0}% more Damage with Hits per {1} Doom on Hex with most Doom","멸망이 가장 높은 사술의 멸망 {1}당 적중 피해 {0}% 증폭"
"25% more Damage with Ignites you inflict with Hits for which the highest Damage Type is Fire","가장 큰 피해 유형이 화염인 경우 명중으로 유발하는 점화 피해 25% 증폭"
"50% more Effect of Cold Ailments you inflict with Hits for which the highest Damage Type is Cold","가장 큰 피해 유형이 냉기인 경우 명중으로 유발하는 냉기 상태 이상 효과 50% 증폭"
"25% more Effect of Lightning Ailments you inflict with Hits if the highest Damage Type is Lightning","가장 큰 피해 유형이 번개일 경우 명중으로 유발하는 번개 상태 이상 효과 25% 증폭"
"{0} more Physical Damage taken from Hits","피격 시 받는 물리 피해 {0} 증폭"
"{0} more Physical Damage while at maximum Frenzy Charges","최대 격분 충전 상태에서 물리 피해 {0} 증폭"
"{0} of Attack Damage Leeched as Mana","공격 피해의 {0}를 마나로 흡수"
"{0} of Attack Damage Leeched as Mana against Poisoned Enemies","중독된 적에게 주는 공격 피해의 {0}를 마나으로 흡수"
"{0} of Attack Damage Leeched as Mana per Power Charge","권능 충전 하나당 물리 피해의 {0}를 마나로 흡수"
"{0} of Damage dealt by your Totems is Leeched to you as Life","자신의 토템이 주는 피해의 {0}를 생명력으로 흡수"
"{0} of Damage is taken from Mana before Life","피해의 {0}를 생명력 대신 마나로 소모"
"{0} of Damage is taken from Mana before Life per Power Charge","권능 충전 하나당 받는 피해의 {0}를 생명력 대신 마나 소모"
"{0} of Damage is taken from Mana before Life while Focussed","집중 상태에서 받는 피해의 {0}를 생명력 대신 마나 소모"
"{0} of Damage taken Recouped as Mana","받은 피해의 {0}를 마나로 회복"
"{0} of Fire Damage Leeched as Life","화염 피해의 {0}를 생명력으로 흡수"
"{0} of Fire Damage Leeched as Life while affected by Anger","분노의 영향을 받는 동안 화염 피해의 {0}를 생명력으로 흡수"
"{0} of Fire Damage Leeched as Life while Ignited","점화 상태에서 화염 피해의 {0}를 생명력으로 흡수"
"{0} of Overkill Damage is Leeched as Life","과잉살상 피해의 {0}를 생명력으로 흡수"
"{0} of Physical Attack Damage Leeched as Life","물리 공격 피해의 {0}를 생명력으로 흡수"
"{0} of Physical Attack Damage Leeched as Life and Mana","물리 공격 피해의 {0}를 생명력 및 마나로 흡수"
"{0} of Physical Attack Damage Leeched as Life during Flask effect","플라스크 효과를 받는 동안 물리 공격 피해의 {0}를 생명력으로 흡수"
"{0} of Physical Attack Damage Leeched as Life per Red Socket","붉은 홈당 물리 공격 피해의 {0}를 생명력으로 흡수"
"{0} of Physical Damage Converted to Cold Damage","물리 피해의 {0}를 냉기 피해로 전환"
"{0} of Physical Damage Converted to Cold Damage while affected by Hatred","증오의 영향을 받는 동안 물리 피해의 {0}를 냉기 피해로 전환"
"{0}% of Physical Damage Converted to Cold Damage while Sphere has no Ailments","구체에 상태 이상이 없을 때 물리 피해의 {0}%가 냉기 피해로 전환"
"{0}% of Physical Damage Converted to Cold Damage while Sphere is Frozen or Brittle","구체가 동결 또는 허약 상태일 때 물리 피해의 {0}%가 냉기 피해로 전환"
"{0} of Physical Damage Converted to Cold Damage while you have at least {1} Devotion","헌신이 {1} 이상인 경우 물리 피해의 {0}를 냉기 피해로 전환"
"{0} of Physical Damage Converted to Fire Damage","물리 피해의 {0}를 화염 피해로 전환"
"{0} of Physical Damage Converted to Fire Damage against Ignited Enemies","점화된 적에게 주는 물리 피해의 {0}를 화염 피해로 전환"
"{0} of Physical Damage Converted to Fire Damage while affected by Anger","분노의 영향을 받는 동안 물리 피해의 {0}를 화염 피해로 전환"
"{0} of Physical Damage Converted to Fire Damage while you have at least {1} Devotion","헌신이 {1} 이상인 경우 물리 피해의 {0}를 화염 피해로 전환"
"{0}% of Physical Damage Converted to Lightning Damage while sphere is Shocked or Sapped","구체가 감전 또는 활력 감소 상태일 때 물리 피해의 {0}%가 번개 피해로 전환"
"{0} of Spell Damage Leeched as Life while you have Arcane Surge","비전 쇄도 상태일 때 주문 피해의 {0}를 생명력으로 흡수"
"{0} of Total Physical Damage prevented from Hits in the past {1} seconds is Regenerated as Life per second","1초마다 지난 {1}초 동안의 피격에서 예방한 물리 피해의 {0}를 생명력으로 재생"
"{0} Physical Damage taken from Attack Hits","공격 적중 시 받는 물리 피해 {0}"
"{0} Physical Damage taken from Hits","피격 시 받는 물리 피해 {0}"
"{0} Physical Damage taken from Hits per Level","레벨당 피격 시 받는 물리 피해 {0}"
"{0} Physical Damage taken from Projectile Attacks","투사체 공격으로 받는 물리 피해 {0}"
"{0} Physical Damage taken on Minion Death","소환수 사망 시 받는 물리 피해 {0}"
"{0} Radius if using your Life","자신의 생명력을 사용하는 경우 반경 {0}"
"{0}% reduced angle","각도 {0}% 감소"
"{0}% reduced Cooldown Recovery Rate","재사용 대기시간 회복 속도 {0}% 감소"
"{0} reduced Critical Strike Chance against Marked Enemy","징표가 찍힌 적에 대한 치명타 확률 {0} 감소"
"{0} reduced Damage taken","받는 피해 {0} 감소"
"{0} reduced Damage taken from Blinded Enemies","실명된 적에게 받는 피해 {0} 감소"
"{0} reduced Damage taken from Damage Over Time","지속 피해로 받는 피해 {0} 감소"
"{0} reduced Debuff Effect","디버프 효과 {0} 감소"
"15% reduced Effect of Chill and Shock on you","플레이어에게 적용되는 냉각 및 감전 효과 15% 감소"
"{0} reduced Effect of Curses on you","플레이어에게 걸린 저주 효과 {0} 감소"
"{0} reduced Elemental Damage taken","받는 원소 피해 {0} 감소"
"{0} reduced Elemental Damage taken while at Maximum Endurance Charges","최대 인내 충전 상태에서 받는 원소 피해 {0} 감소"
"{0} reduced Enemy Stun Threshold","적 기절 한계치 {0} 감소"
