"20% increased Damage with Swords","20% increased Damage with Swords"
"10% chance to gain a Frenzy Charge when you Block Attack Damage","공격 피해를 막아낼 시 10%의 확률로 격분 충전 획득"
"25% increased Critical Strike Chance with Swords","검 사용 시 치명타 확률 25% 증가"
"+12% to Critical Strike Multiplier with Swords","검 사용 시 치명타 피해 배율 +10%"
"20% increased Critical Strike Chance with Swords","검 사용 시 치명타 확률 20% 증가"
"60% increased Critical Strike Chance with Swords","검 사용 시 치명타 확률 60% 증가"
"+30% to Critical Strike Multiplier with Swords","검 사용 시 치명타 피해 배율 +30%"
"+5% to Damage over Time Multiplier for Poison","중독 지속 피해 배율 +5%"
"15% increased Damage with Daggers","단검 사용 시 피해 15% 증가"
"6% increased Attack Speed with Daggers","단검 사용 시 공격 속도 6% 증가"
"15% increased Accuracy Rating with Daggers","단검 사용 시 정확도 15% 증가"
"10% chance to gain Phasing for 4 seconds on Kill","처치 시 10%의 확률로 4초 동안 차원 능력 획득"
"15% increased Damage with Ailments from Attack Skills while wielding a Dagger","15% increased Damage with Ailments from Attack Skills while wielding a Dagger"
"3% increased Attack Speed with Daggers","단검 사용 시 공격 속도 3% 증가"
"5% increased Movement Speed","이동 속도 5% 증가"
"25% increased Damage with Claws","클로 사용 시 피해 25% 증가"
"15% increased Attack and Cast Speed if you've used a Movement Skill Recently","최근 4초 이내 이동 스킬을 사용한 경우 공격 및 시전 속도 15% 증가"
"25% increased Damage with Ailments from Attack Skills while wielding a Claw","25% increased Damage with Ailments from Attack Skills while wielding a Claw"
"+1 to Melee range with Claws","클로 사용 시 근접 타격 범위 +1"
"3% increased Attack Speed with Claws","클로 사용 시 공격 속도 3% 증가"
"20% increased Cooldown Recovery Speed of Movement Skills","20% increased Cooldown Recovery Speed of Movement Skills"
"30% increased Critical Strike Chance with Mines","지뢰 사용 시 치명타 확률 30% 증가"
"+20% to Critical Strike Multiplier with Mines","지뢰 사용 시 치명타 피해 배율 +20%"
"15% increased Critical Strike Chance with Mines","지뢰 사용 시 치명타 확률 15% 증가"
"+10% to Critical Strike Multiplier with Mines","지뢰 사용 시 치명타 피해 배율 +10%"
"20% increased Physical Damage with Bows","활 사용 시 물리 피해 20% 증가"
"10% reduced Enemy Stun Threshold with Bows","활 사용 시 적 기절 한계치 10% 감소"
"30% increased Stun Duration with Bows on Enemies","활 사용 시 적에게 적용되는 기절 지속시간 30% 증가"
"20% increased Damage Over Time with Bow Skills","활 스킬의 지속 피해 20% 증가"
"10% increased Physical Damage with Bows","활 사용 시 물리 피해 10% 증가"
"10% increased Damage Over Time with Bow Skills","활 스킬의 지속 피해 10% 증가"
"Bow Attacks have 15% chance to cause Bleeding","활 공격 시 15%의 확률로 출혈 유발"
"14% increased Physical Damage with Bows","활 사용 시 물리 피해 14% 증가"
"14% increased Damage Over Time with Bow Skills","활 스킬의 지속 피해 14% 증가"
"Bow Attacks have 10% chance to cause Bleeding","활 공격 시 10%의 확률로 출혈 유발"
"30% increased Damage Over Time with Bow Skills","활 스킬의 지속 피해 30% 증가"
"10% increased Damage with Bows","활 사용 시 피해 10% 증가"
"20% increased Critical Strike Chance with Bows","활 사용 시 치명타 확률 20% 증가"
"3% increased Attack Speed with Bows","활 사용 시 공격 속도 3% 증가"
"+15% to Critical Strike Multiplier with Bows","활 사용 시 치명타 피해 배율 +15%"
"6% increased Accuracy Rating with Bows","활 사용 시 정확도 6% 증가"
"16% increased Damage with Bows","활 사용 시 피해 16% 증가"
"80% increased Critical Strike Chance with Bows","활 사용 시 치명타 확률 80% 증가"
"16% increased Damage Over Time with Bow Skills","활 스킬의 지속 피해 16% 증가"
"12% increased Attack Speed with Bows","활 사용 시 공격 속도 12% 증가"
"20% increased Global Accuracy Rating","일반 정확도 20% 증가"
"20% increased Arrow Speed","화살 속도 20% 증가"
"15% increased Damage with Bows","활 사용 시 피해 15% 증가"
"15% increased Damage Over Time with Bow Skills","활 스킬의 지속 피해 15% 증가"
"20% increased Damage with Bows","활 사용 시 피해 20% 증가"
"12% increased Global Accuracy Rating","일반 정확도 12% 증가"
"Poisons you inflict deal Damage 10% faster","플레이어가 유발하는 중독이 피해 10% 가속"
"+1 to Maximum Frenzy Charges","격분 충전 최대치 +1"
"4% increased Evasion Rating per Frenzy Charge","격분 충전 하나당 회피 4% 증가"
"18% increased Frenzy Charge Duration","격분 충전 지속시간 18% 증가"
"8% increased Physical Damage with Swords","검 사용 시 물리 피해 8% 증가"
"8% increased Damage with Ailments from Attack Skills while wielding a Sword","8% increased Damage with Ailments from Attack Skills while wielding a Sword"
"+16% to Critical Strike Multiplier with Swords","검 사용 시 치명타 피해 배율 +16%"
"40% increased Critical Strike Chance with Swords","검 사용 시 치명타 확률 40% 증가"
"+15% to Critical Strike Multiplier with Swords","검 사용 시 치명타 피해 배율 +15%"
"3% increased Attack Speed with Swords","검 사용 시 공격 속도 3% 증가"
"+30 to Strength","힘 +30"
"20% increased Life Recovery from Flasks","플라스크로 얻는 생명력 회복 20% 증가"
"20% increased Flask Recovery rate","플라스크 회복 속도 20% 증가"
"+150 to Accuracy Rating","정확도 +150"
"+150 to Evasion Rating","회피 +150"
"30% increased Evasion Rating","회피 30% 증가"
"40% increased Block Recovery","막기 회복 40% 증가"
"+4% Chance to Block Spell Damage while holding a Shield","방패를 들고 있는 동안 주문 피해를 막아낼 확률 +4%"
"+8% Chance to Block Projectile Attack Damage","투사체 공격 피해 막기 확률 +8%"
"+4% Chance to Block Attack Damage while holding a Shield","방패를 들고 있는 동안 공격 피해를 막아낼 확률 +4%"
"2% increased Movement Speed","이동 속도 2% 증가"
"8% chance to Avoid being Stunned","8%의 확률로 기절 회피"
"20% chance to Avoid being Stunned","20%의 확률로 기절 회피"
"20% increased Stun and Block Recovery","기절 및 막기 회복 20% 증가"
"20% increased Flask Charges gained","플라스크 충전 획득 20% 증가"
"+20 to Strength and Intelligence","힘 및 지능 +20"
"12% increased Area of Effect of Aura Skills","오라 스킬의 효과 범위 12% 증가"
"6% increased effect of Non-Curse Auras from your Skills","자신의 비-저주 오라 스킬 효과 6% 증가"
"4% reduced Mana Reserved","점유 마나 4% 감소"
"+15 to maximum Mana","마나 최대치 +15"
"20% increased Flask Effect Duration","플라스크 효과 지속시간 20% 증가"
"30% chance to Avoid being Shocked","30%의 확률로 감전 회피"
"5% chance to Avoid Lightning Damage from Hits","피격 시 5% 확률로 번개 피해 회피"
"30% chance to Avoid being Ignited","30%의 확률로 점화 회피"
"5% chance to Avoid Fire Damage from Hits","피격 시 5% 확률로 화염 피해 회피"
"30% chance to Avoid being Chilled","30%의 확률로 냉각 회피"
"30% chance to Avoid being Frozen","30%의 확률로 동결 회피"
"5% chance to Avoid Cold Damage from Hits","피격 시 5% 확률로 냉기 피해 회피"
"15% chance to Avoid Elemental Ailments","15%의 확률로 원소 상태 이상 회피"
"5% reduced Elemental Damage taken","받는 원소 피해 5% 감소"
"5% chance to Avoid Elemental Ailments","5%의 확률로 원소 상태 이상 회피"
"12% increased Weapon Damage while Dual Wielding","12% increased Weapon Damage while Dual Wielding"
"Attack Skills deal 12% increased Damage with Ailments while Dual Wielding","쌍수 사용 시 공격 스킬로 주는 상태 이상 피해 12% 증가"
"+2% Chance to Block Attack Damage while Dual Wielding","쌍수 사용 시 공격 피해를 막아낼 확률 +2%"
"24% increased Weapon Damage while Dual Wielding","24% increased Weapon Damage while Dual Wielding"
"Attack Skills deal 24% increased Damage with Ailments while Dual Wielding","쌍수 사용 시 공격 스킬로 주는 상태 이상 피해 24% 증가"
"16% increased Projectile Damage","투사체 피해 16% 증가"
"+12 to maximum Life","생명력 최대치 +12"
"6% increased Spell Damage","주문 피해 6% 증가"
"5% increased Attack Speed","공격 속도 5% 증가"
"+4% to all Elemental Resistances","모든 원소 저항 +4%"
"+10% to all Elemental Resistances","모든 원소 저항 +10%"
"25% increased Critical Strike Chance","치명타 확률 25% 증가"
"15% increased Projectile Damage","투사체 피해 15% 증가"
"16% increased Spell Damage","주문 피해 16% 증가"
"+14 to maximum Energy Shield","에너지보호막 최대치 +14"
"25% increased Mana Regeneration Rate","마나 재생 속도 25% 증가"
"14% increased Damage","피해 14% 증가"
"+14 to maximum Mana","마나 최대치 +14"
"6% reduced Mana Reserved","점유 마나 6% 감소"
"10% increased effect of Non-Curse Auras from your Skills","자신의 비-저주 오라 스킬 효과 10% 증가"
"10% increased Critical Strike Chance","치명타 확률 10% 증가"
"+20 to Dexterity and Intelligence","민첩 및 지능 +20"
"10% increased Melee Damage","근접 피해 10% 증가"
"Melee Skills have 5% increased Area of Effect","근접 스킬의 효과 범위 5% 증가"
"5% reduced Area Damage taken from Hits","5% reduced Area Damage taken from Hits"
"+2 to Melee Weapon and Unarmed Attack range","+2 to Melee Weapon and Unarmed Attack range"
"10% increased Area of Effect if you have Stunned an Enemy Recently","최근 4초 이내 적을 기절시킨 경우 효과 범위 10% 증가"
"Melee Skills have 10% increased Area of Effect","근접 스킬의 효과 범위 10% 증가"
"4% increased maximum Mana","최대 마나 4% 증가"
"30% increased Defences from Equipped Shield","장착한 방패로 얻는 방어력 30% 증가"
"4% increased Attack Speed while holding a Shield","방패를 들고 있는 동안 공격 속도 4% 증가"
"25% increased Attack Damage while holding a Shield","방패를 들고 있는 동안 공격 피해 25% 증가"
"Attack Skills deal 25% increased Damage with Ailments while holding a Shield","방패를 들고 있는 동안 공격 스킬로 주는 상태 이상 피해 25% 증가"
"40% increased Global Critical Strike Chance while wielding a Staff","지팡이 장착 시 일반 치명타 확률 40% 증가"
"+35% to Global Critical Strike Multiplier while wielding a Staff","지팡이 창착 시 일반 치명타 피해 배율 +35%"
"20% increased Global Critical Strike Chance while wielding a Staff","지팡이 장착 시 일반 치명타 확률 20% 증가"
"+8% to Global Critical Strike Multiplier while wielding a Staff","지팡이 창착 시 일반 치명타 피해 배율 +8%"
"14% increased effect of Non-Curse Auras from your Skills","자신의 비-저주 오라 스킬 효과 14% 증가"
"+2% Chance to Block Attack Damage while Dual Wielding or holding a Shield","쌍수 사용 시 또는 방패를 들고 있는 동안 공격 피해를 막아낼 확률 +2%"
"16% increased Attack Damage","공격 피해 16% 증가"
"+10 to Strength and Dexterity","힘 및 민첩 +10"
"50% increased Attack Damage with Main Hand","주 무기 사용 시 공격 피해 50% 증가"
"20% increased Attack Speed with Off Hand","보조 장비 사용 시 공격 속도 20% 증가"
"Attack Skills deal 50% increased Damage with Ailments while Dual Wielding","쌍수 사용 시 공격 스킬로 주는 상태 이상 피해 50% 증가"
"+5% Chance to Block Attack Damage while Dual Wielding","쌍수 사용 시 공격 피해를 막아낼 확률 +5%"
"50% increased Block Recovery","막기 회복 50% 증가"
"12% increased Accuracy Rating with Two Handed Melee Weapons","양손 근접 무기 사용 시 정확도 12% 증가"
"4% increased Attack Speed with Two Handed Melee Weapons","양손 근접 무기 사용 시 공격 속도 4% 증가"
"50% increased Critical Strike Chance with Bows","활 사용 시 치명타 확률 50% 증가"
"+30% to Critical Strike Multiplier with Bows","활 사용 시 치명타 피해 배율 +30%"
"16% increased Critical Strike Chance with Bows","활 사용 시 치명타 확률 16% 증가"
"+12% to Critical Strike Multiplier with Bows","활 사용 시 치명타 피해 배율 +10%"
"6% increased Fire Damage","화염 피해 6% 증가"
"4% increased Cast Speed with Fire Skills","화염 스킬 사용 시 시전 속도 4% 증가"
"Fire Spells have 10% of Physical Damage Converted to Fire Damage","Fire Spells have 10% of Physical Damage Converted to Fire Damage"
"14% increased Evasion Rating","회피 14% 증가"
"20% increased Weapon Damage while Dual Wielding","20% increased Weapon Damage while Dual Wielding"
"10% chance to gain an Endurance Charge when you Block","10% chance to gain an Endurance Charge when you Block"
"Attack Skills deal 20% increased Damage with Ailments while Dual Wielding","쌍수 사용 시 공격 스킬로 주는 상태 이상 피해 20% 증가"
"10% chance to gain a Frenzy Charge when you Block","10% chance to gain a Frenzy Charge when you Block"
"12% increased maximum Mana","최대 마나 12% 증가"
"25% chance to Avoid interruption from Stuns while Casting","시전하는 동안 25%의 확률로 기절 방해 회피"
"+20 to Strength and Dexterity","힘 및 민첩 +20"
"4% increased Projectile Damage","투사체 피해 4% 증가"
"14% increased Chaos Damage","카오스 피해 14% 증가"
"14% increased Physical Damage","물리 피해 14% 증가"
"+10% to Critical Strike Multiplier with Fire Skills","화염 스킬 치명타 피해 배율 +10%"
"20% increased Critical Strike Chance with Cold Skills","냉기 스킬 치명타 확률 20% 증가"
"+10% to Fire and Cold Resistances","화염 및 냉기 저항 +10%"
"Gain 10% of Physical Damage as Extra Chaos Damage","물리 피해의 10%를 추가 카오스 피해로 획득"
"10% of Physical Damage Converted to Chaos Damage","물리 피해의 10%를 카오스 피해로 전환"
"10% more Chaos Damage with Attack Skills","공격 스킬의 카오스 피해 10% 증폭"
"You lose Virulence 50% slower","You lose Virulence 50% slower"
"Poisons you inflict during any Flask Effect have 40% chance to deal 100% more Damage","아무 플라스크나 효과를 받는 동안 플레이어가 유발한 중독으로 주는 피해 40%의 확률로 100% 증폭"
"+15% to Melee Critical Strike Multiplier","근접 치명타 피해 배율 +15%"
"50% increased Melee Critical Strike Chance","근접 치명타 확률 50% 증가"
"+25% to Melee Critical Strike Multiplier","근접 치명타 피해 배율 +25%"
"+10% to Melee Critical Strike Multiplier","근접 치명타 피해 배율 +10%"
"12% increased Spell Damage","주문 피해 12% 증가"
"Regenerate 0.6% of Life per second","초당 생명력의 0.6% 재생"
"8% increased Damage over Time","지속 피해 8% 증가"
"12% increased Damage over Time","지속 피해 12% 증가"
"20% increased Damage over Time","지속 피해 20% 증가"
"+10% to Damage over Time Multiplier","지속 피해 배율 +10%"
"18% increased Damage","피해 18% 증가"
"+12 to maximum Energy Shield","에너지보호막 최대치 +12"
"8% increased Damage","피해 8% 증가"
"5% increased Projectile Speed","투사체 속도 5% 증가"
"8% of Damage taken gained as Mana over 4 seconds when Hit","8% of Damage taken gained as Mana over 4 seconds when Hit"
"0.6% of Physical Attack Damage Leeched as Life","물리 공격 피해의 0.6%를 생명력으로 흡수"
"5% increased Maximum total Recovery per second from Life Leech","생명력 흡수 시 1초마다 총 회복량 최대치 5% 증가"
"10% increased Maximum total Recovery per second from Life Leech","생명력 흡수 시 1초마다 총 회복량 최대치 10% 증가"
"1% of Physical Attack Damage Leeched as Life","물리 공격 피해의 1%를 생명력으로 흡수"
"30% increased Damage while Leeching","흡수하는 동안 피해 30% 증가"
"40% increased Fire Damage","화염 피해 40% 증가"
"20% chance to Cover Rare or Unique Enemies in Ash for 10 Seconds on Hit","명중 시 10초 동안 20%의 확률로 희귀 또는 고유 적을 재로 덮음"
"10% increased Strength","힘 10% 증가"
"20% increased Minion Accuracy Rating","소환수 정확도 20% 증가"
"20% increased Damage with Brand Skills","20% increased Damage with Brand Skills"
"10% increased Mine Damage","지뢰 피해 10% 증가"
"8% increased Attack Speed with One Handed Melee Weapons","한손 근접 무기 사용 시 공격 속도 8% 증가"
"20% increased Damage with One Handed Weapons","한손 무기 피해 20% 증가"
"30% increased Damage with Ailments from Attack Skills while wielding a One Handed Weapon","30% increased Damage with Ailments from Attack Skills while wielding a One Handed Weapon"
"14% increased Damage with One Handed Weapons","한손 무기 피해 14% 증가"
"20% increased Damage with Ailments from Attack Skills while wielding a One Handed Weapon","20% increased Damage with Ailments from Attack Skills while wielding a One Handed Weapon"
"10% increased Damage over Time","지속 피해 10% 증가"
"27% increased Damage over Time","지속 피해 27% 증가"
"5% increased Skill Effect Duration","스킬 효과 지속시간 5% 증가"
"10% increased Physical Damage","물리 피해 10% 증가"
"25% increased Physical Damage","물리 피해 25% 증가"
"25% reduced Effect of Curses on you","플레이어에게 걸린 저주 효과 25% 감소"
"Auras from your Skills grant +1% Physical Damage Reduction to you and Allies","자신의 오라 스킬이 플레이어 및 동료들에게 물리 피해 감소 +1% 적용"
"Every 5 seconds, Regenerate 20% of Life over one second","Every 5 seconds, Regenerate 20% of Life over one second"
"4% increased Melee Physical Damage","근접 물리 피해 4% 증가"
"4% increased Damage with Ailments from Attack Skills while wielding a Melee Weapon","4% increased Damage with Ailments from Attack Skills while wielding a Melee Weapon"
"5% increased Mine Throwing Speed","지뢰 투척 속도 5% 증가"
"Mines have 10% increased Detonation Speed","지뢰의 폭파 속도 10% 증가"
"5% reduced Mana Reservation of Skills that throw Mines","지뢰 투척 스킬의 마나 점유 5% 감소"
"20% increased Mine Damage","지뢰 피해 20% 증가"
"Can have up to 2 additional Remote Mines placed at a time","한 번에 원격 지뢰 최대 2개 추가 설치"
"Mines have 20% increased Detonation Speed","지뢰의 폭파 속도 20% 증가"
"Each Mine applies 2% increased Damage taken to Enemies near it, up to 10%","지뢰 하나당 주변의 적이 받는 피해 2% 증가, 최대 10%"
"20% increased Mine Duration","지뢰 지속시간 20% 증가"
"8% increased Evasion Rating","회피 8% 증가"
"+15 to Intelligence","지능 +15"
"+40 to Intelligence","지능 +40"
"8% increased Intelligence","지능 8% 증가"
"50% less Energy Shield Recharge Rate","에너지 보호막 재충전 속도 50% 감폭"
"8% increased Accuracy Rating with Swords","검 사용 시 정확도 8% 증가"
"24% increased Damage with Swords","24% increased Damage with Swords"
"6% increased Attack Speed with Swords","검 사용 시 공격 속도 6% 증가"
"20% increased Evasion Rating","회피 20% 증가"
"24% increased Damage with Ailments from Attack Skills while wielding a Sword","24% increased Damage with Ailments from Attack Skills while wielding a Sword"
"+30 to Accuracy Rating","정확도 +30"
"0.6% of Attack Damage Leeched as Mana","공격 피해의 0.6%를 마나로 흡수"
"40% more chance to Evade Projectile Attacks","투사체 공격 회피 확률 40% 증폭"
"20% less chance to Evade Melee Attacks","근접 공격 회피 확률 20% 감폭"
"5% increased Attack and Cast Speed","공격 및 시전 속도 5% 증가"
"+30 to maximum Life","생명력 최대치 +30"
"Chills from your Hits always reduce Action Speed by at least 10%","피격되어 냉각된 적의 동작 속도가 항상 최소 10%만큼 감소"
"20% more Damage with Ignite","20% more Damage with Ignite"
"30% increased Effect of non-Damaging Ailments on Enemies","30% increased Effect of non-Damaging Ailments on Enemies"
"Shocks from your Hits always increase Damage taken by at least 15%","피격되어 감전된 적이 받는 피해가 항상 최소 15%만큼 증가"
"20% increased Damage per Summoned Golem","20% increased Damage per Summoned Golem"
"25% increased Effect of Buffs granted by your Golems per Summoned Golem","소환된 골렘 하나당 골렘이 제공하는 버프 효과 25% 증가"
"Damage penetrates 25% Cold Resistance while affected by Herald of Ice","Damage penetrates 25% Cold Resistance while affected by Herald of Ice"
"Damage penetrates 25% Fire Resistance while affected by Herald of Ash","Damage penetrates 25% Fire Resistance while affected by Herald of Ash"
"Damage penetrates 25% Lightning Resistance while affected by Herald of Thunder","Damage penetrates 25% Lightning Resistance while affected by Herald of Thunder"
"25% increased Effect of Heralds on you","25% increased Effect of Heralds on you"
"25% reduced Mana Reservation of Herald Skills","전령 스킬의 마나 점유 25% 감소"
"Gain 75% increased Area of Effect for 5 seconds","Gain 75% increased Area of Effect for 5 seconds"
"Gain 75% increased Elemental Damage for 5 seconds","Gain 75% increased Elemental Damage for 5 seconds"
"0.5% of Elemental Damage Leeched as Life","0.5% of Elemental Damage Leeched as Life"
"For each Element you've been hit by Damage of Recently, 40% increased Damage of that Element","For each Element you've been hit by Damage of Recently, 40% increased Damage of that Element"
"For each Element you've been hit by Damage of Recently, 8% reduced Damage taken of that Element","For each Element you've been hit by Damage of Recently, 8% reduced Damage taken of that Element"
"20% increased Golem Damage per Summoned Golem","20% increased Golem Damage per Summoned Golem"
"35% chance to Avoid Elemental Ailments per Summoned Golem","소환된 골렘 하나당 35%의 확률로 원소 상태 이상 회피"
"10% increased Attack Speed","공격 속도 10% 증가"
"30% increased Projectile Damage","투사체 피해 30% 증가"
"50% more Global Accuracy Rating","50% more Global Accuracy Rating"
"100% increased Blink Arrow and Mirror Arrow Cooldown Recovery Speed","100% increased Blink Arrow and Mirror Arrow Cooldown Recovery Speed"
"Skills Chain +1 times","스킬 연쇄 +1회"
"Projectiles deal 10% more Damage for each remaining Chain","Projectiles deal 10% more Damage for each remaining Chain"
"+200 to Accuracy Rating","정확도 +200"
"50% increased Area of Effect","효과 범위 50% 증가"
"30% increased Projectile Speed","투사체 속도 30% 증가"
"Attacks have 25% chance to cause Bleeding","공격 시 25%의 확률로 출혈 유발"
"+40% to Critical Strike Multiplier against Bleeding Enemies","출혈 상태의 적에게 주는 치명타 피해 배율 +40%"
"80% increased Critical Strike Chance against Bleeding Enemies","80% increased Critical Strike Chance against Bleeding Enemies"
"Gain +30 Life when you Hit a Bleeding Enemy","Gain +30 Life when you Hit a Bleeding Enemy"
"Projectiles have 100% increased Critical Strike Chance against Targets they Pierce","Projectiles have 100% increased Critical Strike Chance against Targets they Pierce"
"+1000 Evasion Rating while you have Tailwind","+1000 Evasion Rating while you have Tailwind"
"10% increased Effect of Tailwind on you for each Skill you've used Recently, up to 100%","10% increased Effect of Tailwind on you for each Skill you've used Recently, up to 100%"
"+18% to Fire Resistance","화염 저항 +18%"
"+18% to Cold Resistance","냉기 저항 +18%"
"+18% to Lightning Resistance","번개 저항 +18%"
"+1% Chance to Block Attack Damage while Dual Wielding or holding a Shield","쌍수 사용 시 또는 방패를 들고 있는 동안 공격 피해를 막아낼 확률 +1%"
"25% increased Damage with Bleeding","출혈 피해 25% 증가"
"25% increased Damage with Poison","중독 피해 25% 증가"
"Attacks have 20% chance to cause Bleeding","공격 시 20%의 확률로 출혈 유발"
"20% chance to Poison on Hit","명중 시 20%의 확률로 중독 유발"
"20% increased Poison Duration","중독 지속시간 20% 증가"
"Bleeding you inflict deals Damage 5% faster","플레이어가 유발하는 출혈이 피해 5% 가속"
"Poisons you inflict deal Damage 5% faster","플레이어가 유발하는 중독이 피해 5% 가속"
"6% increased Accuracy Rating with Two Handed Melee Weapons","양손 근접 무기 사용 시 정확도 6% 증가"
"20% increased Critical Strike Chance with Two Handed Melee Weapons","양손 근접 무기 사용 시 치명타 확률 20% 증가"
"40% increased Critical Strike Chance with Two Handed Melee Weapons","양손 근접 무기 사용 시 치명타 확률 40% 증가"
"+20% to Critical Strike Multiplier with Two Handed Melee Weapons","양손 근접 무기 사용 시 치명타 피해 배율 +20%"
"20% increased Frenzy Charge Duration","격분 충전 지속시간 20% 증가"
"20% chance to gain a Frenzy Charge on Kill","처치 시 20%의 확률로 격분 충전 획득"
"20% chance to gain a Frenzy Charge when you Hit a Rare or Unique Enemy","희귀 또는 고유 적 적중 시 20%의 확률로 격분 충전 획득"
"8% increased Evasion Rating per Frenzy Charge","격분 충전 하나당 회피 8% 증가"
"3% increased Movement Speed per Frenzy Charge","격분 충전 하나당 이동 속도 3% 증가"
"3% increased Attack Speed per Frenzy Charge","격분 충전 하나당 공격 속도 3% 증가"
"8% increased Attack Damage per Frenzy Charge","격분 충전 하나당 공격 피해 8% 증가"
"15% increased Onslaught Effect","맹공 효과 15% 증가"
"100% increased Onslaught Effect","맹공 효과 100% 증가"
"30% increased Attack Damage during Onslaught","30% increased Attack Damage during Onslaught"
"30% more chance to Evade Melee Attacks during Onslaught","30% more chance to Evade Melee Attacks during Onslaught"
"30% more chance to Evade Projectile Attacks during Onslaught","맹공 상태 중 투사체 공격 회피 확률 30% 증폭"
"40% increased Elemental Damage","원소 피해 40% 증가"
"10% chance to Dodge Attack Hits","10%의 확률로 공격 적중 완벽회피"
"10% increased Movement Speed while Phasing","차원 능력을 사용하는 동안 이동 속도 10% 증가"
"10% chance to Dodge Spell Hits while Phasing","차원 능력을 사용하는 동안 10%의 확률로 주문 적중 완벽회피"
"Nearby Enemies have Fire, Cold and Lightning Exposure while you have Phasing, applying -15% to those Resistances","차원 능력을 보유한 상태에서 주변의 적이 화염, 냉기 및 번개에 노출되고 적의 각 저항 -15%"
"Nearby Enemies have 15% less Accuracy Rating while you have Phasing","Nearby Enemies have 15% less Accuracy Rating while you have Phasing"
"Minions have 8% increased Area of Effect","소환수의 효과 범위 8% 증가"
"Minions have 10% increased Area of Effect","소환수의 효과 범위 10% 증가"
"Minions have 10% increased Area of Effect if you have used a Minion Skill Recently","최근 4초 이내 소환수 스킬을 사용한 경우 소환수의 효과 범위 10% 증가"
"Minions have +5% Chance to Block Attack Damage","소환수가 공격 피해를 막아낼 확률 +5%"
"Minions have +10% Chance to Block Attack Damage","소환수가 공격 피해를 막아낼 확률 +10%"
"Minions have +10% Chance to Block Spell Damage","소환수가 주문 피해를 막아낼 확률 +10%"
"Minions Recover 2% of their Life when they Block","소환수가 막아낼 시 소환수의 생명력 2% 회복"
"Minions have +5% Chance to Block Spell Damage","소환수가 주문 피해를 막아낼 확률 +5%"
"20% increased Spell Damage","주문 피해 20% 증가"
"5% increased Cast Speed","시전 속도 5% 증가"
"30% Chance to Dodge Attack Hits. 50% less Armour, 30% less Energy Shield, 30% less Chance to Block Spell and Attack Damage","30%의 확률로 공격 적중 시 완벽회피, 방어도 50% 감폭, 에너지 보호막 30% 감폭, 주문 및 공격 피해 막기 확률 30% 감폭"
"Minions have 8% increased Movement Speed","소환수의 이동 속도 8% 증가"
"Minions have 5% increased Attack Speed","소환수의 공격 속도 5% 증가"
"Minions have 5% increased Cast Speed","소환수의 시전 속도 5% 증가"
"Minions have 10% increased Movement Speed","소환수의 이동 속도 10% 증가"
"Minions have 20% increased Movement Speed","소환수의 이동 속도 20% 증가"
"Minions have 10% chance to gain Onslaught for 4 seconds on Kill","소환수가 처치 시 10% 확률로 소환수가 4초동안 맹공 획득"
"+0.75% to Critical Strike Chance","치명타 확률 +0.75%"
"10% chance to gain a Power Charge on Critical Strike","치명타 명중 시 10%의 확률로 권능 충전 획득"
"40% chance to Poison on Hit","명중 시 40%의 확률로 중독 유발"
"10% chance to gain Elusive on Kill","처치 시 10%의 확률로 도피 획득"
"10% increased Mana Recovery from Flasks","플라스크로 얻는 마나 회복 10% 증가"
"10% reduced Flask Charges used from Mana Flasks","10% reduced Flask Charges used from Mana Flasks"
"15% increased Flask Charges gained","플라스크 충전 획득 15% 증가"
"Mana Flasks gain 1 Charge every 3 seconds","3초마다 마나 플라스크 1 충전"
"+3% to Damage over Time Multiplier for Poison","중독 지속 피해 배율 +3%"
"15% increased Chaos Damage with Attack Skills","공격 스킬의 카오스 피해 15% 증가"
"15% chance to Poison on Hit","명중 시 15%의 확률로 중독 유발"
"+8% to Damage over Time Multiplier for Poison","중독 지속 피해 배율 +8%"
"10% chance to Poison on Hit","명중 시 10%의 확률로 중독 유발"
"30% increased Chaos Damage with Attack Skills","공격 스킬의 카오스 피해 30% 증가"
"30% increased Global Accuracy Rating","일반 정확도 30% 증가"
"Curse Skills have 15% increased Cast Speed","저주 스킬의 시전 속도 15% 증가"
"+2% Chance to Block Attack Damage","공격 피해를 막아낼 확률 +2%"
"Every 5 seconds, Regenerate 30% of Life over one second","Every 5 seconds, Regenerate 30% of Life over one second"
"5% increased effect of Non-Curse Auras from your Skills","자신의 비-저주 오라 스킬 효과 5% 증가"
"20% increased Endurance, Frenzy and Power Charge Duration","20% increased Endurance, Frenzy and Power Charge Duration"
"10% chance to gain a Power, Frenzy or Endurance Charge on Hit","10% chance to gain a Power, Frenzy or Endurance Charge on Hit"
"+20% to all Elemental Resistances","모든 원소 저항 +20%"
"While there is at least one nearby Ally, you and nearby Allies deal 10% more Damage","주변에 동료가 하나 이상인 경우 자신 및 주변 동료들이 주는 피해 10% 증폭"
"Nearby Allies deal 30% increased Damage","자신 및 주변 동료들이 주는 피해 30% 증가"
"Nearby Allies have 15% increased Attack, Cast and Movement Speed","주변 동료들의 공격, 시전 및 이동 속도 15% 증가"
"Nearby Allies have 30% increased Area of Effect","주변 동료들의 효과 범위 30% 증가"
"Nearby Allies Intimidate Enemies for 4 seconds on Hit","명중 시 주변 동료들이 4초 동안 적 위협"
